School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link,Network Manager,Collaborative Name,Adequate Yearly Progress Made?,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon,Environment Score,Instruction Icon,Instruction Score,Leaders Icon,Leaders Score,Teachers Icon,Teachers Score,Parent Engagement Icon,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,Individualized Education Program Compliance Rate,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read %,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading %,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking Algebra %,Students Passing Algebra %,9th Grade EXPLORE (2009),9th Grade EXPLORE (2010),10th Grade PLAN (2009),10th Grade PLAN (2010),Net Change EXPLORE and PLAN,11th Grade Average ACT (2011),Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students),General Services Route,Freshman on Track Rate %,RCDTS Code,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,Community Area Number,Community Area Name,Ward,Police District,Location
609888,Mary Mapes Dodge Elementary Renaissance Academy,ES,2651 W Washington Blvd ,Chicago,IL,60612,(773) 534-6640,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609888.pdf,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,57.0,Strong,61,Strong,68.0,Strong,73.0,Strong,77.0,Very Strong,83.0,Strong,56,Strong,57,94.4,12.7,97.1%,100.0%,NDA,NDA,51.4,49.7,53.1,55.2,53.2,54,59,51.1,12,22,29.4,16.0,0.4,-1.6,Yellow,Red,43.1,19,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,434,38,,150000000000000,1158615.705,1900540.306,41.88282068,-87.6930162,27,EAST GARFIELD PARK,2,13,"(41.88282068, -87.6930162)"
610365,Mary McLeod Bethune Elementary School,ES,3030 W Arthington St ,Chicago,IL,60612,(773) 534-6890,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610365.pdf,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,53.0,Average,47,Average,53.0,Weak,39.0,Weak,31.0,Average,46.0,Strong,56,Strong,58,93.3,25.8,97.6%,98.0%,50,NDA,13.8,13.8,44,49.1,22.1,24.1,57,46,6.7,16.7,6.1,4.4,1.3,-0.4,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,362,37,,150000000000000,1156159.096,1895921.143,41.87019518,-87.70216173,27,EAST GARFIELD PARK,28,11,"(41.87019518, -87.70216173)"
609935,Matthew Gallistel Elementary Language Academy,ES,10347 S Ewing Ave ,Chicago,IL,60617,(773) 535-6540,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609935.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,49.0,Average,45,Weak,37.0,Weak,32.0,Average,49.0,Average,40.0,Average,50,Weak,44,95.1,5.9,96.3%,100.0%,66.7,53.6,40.1,23.7,48.7,62.2,46.7,34,62.8,58.6,17.4,27.7,17.8,12.9,-0.6,0.9,Red,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,408",47,,150000000000000,1202203.353,1836767.747,41.70682232,-87.53513861,52,EAST SIDE,10,4,"(41.70682232, -87.53513861)"
609832,Michael M Byrne Elementary School,ES,5329 S Oak Park Ave ,Chicago,IL,60638,(773) 535-2170,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609832.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Probation,Level 3,No,Strong,63.0,Strong,61,Weak,35.0,Weak,38.0,Average,59.0,Average,57.0,Average,49,Weak,45,94.6,51.8,95.8%,94.0%,74.3,69.6,50.2,42.9,43.7,67.6,44.9,48.1,45.8,36.5,21.5,34.2,23.1,24.8,-1.2,-1.1,Red,Red,19.3,56.3,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,705,44,,150000000000000,1131997.021,1868365.169,41.79503029,-87.79150778,56,GARFIELD RIDGE,23,8,"(41.79503029, -87.79150778)"
610208,Mildred I Lavizzo Elementary School,ES,138 W 109th St ,Chicago,IL,60628,(773) 535-5300,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610208.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,15.0,Weak,35,Average,41.0,Average,46.0,Weak,39.0,Weak,30.0,Average,48,Average,51,91.5,39.1,95.0%,95.7%,49.6,33.3,5.7,15.6,35.7,39.8,24.3,30.1,65.6,68.9,4.3,17,6.1,4.6,0.6,0.5,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,394,48,,150000000000000,1177114.736,1832710.465,41.69628998,-87.62713349,49,ROSELAND,34,5,"(41.69628998, -87.62713349)"
610011,Minnie Mars Jamieson Elementary School,ES,5650 N Mozart St ,Chicago,IL,60659,(773) 534-2395,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610011.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,64.0,Average,50,Strong,62.0,Strong,66.0,Average,55.0,Average,41.0,Average,52,Average,53,95.7,8.1,96.2%,100.0%,79.1,NDA,63.8,58,70.1,72.1,57.6,67.2,66.1,62.7,30.5,35.4,37.5,23.7,0.3,0.6,Yellow,Yellow,38.1,42.9,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,811,32,,150000000000000,1156286.231,1937618.645,41.98461372,-87.70056525,2,WEST RIDGE,40,20,"(41.98461372, -87.70056525)"
610018,Miriam G Canter Middle School,MS,4959 S Blackstone Ave ,Chicago,IL,60615,(773) 535-1410,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610018.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,57.0,Average,55,Weak,31.0,Weak,37.0,Strong,61.0,Strong,62.0,NDA,NDA,NDA,NDA,91.4,3.4,95.7%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,33.3,39.6,53.9,46.5,17.6,31.5,21.6,7.8,-0.2,-1.2,Yellow,Red,24.1,76.9,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,222,46,,150000000000000,1186808.191,1872169.101,41.80434474,-87.59039494,39,KENWOOD,4,2,"(41.80434474, -87.59039494)"
610257,Morton School of Excellence,ES,431 N Troy St ,Chicago,IL,60612,(773) 534-6791,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610257.pdf,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 1,No,Average,53.0,Average,49,Strong,66.0,Strong,63.0,Very Strong,86.0,Very Strong,95.0,Average,52,Strong,59,93.6,73.9,97.1%,100.0%,NDA,NDA,43.2,36.8,57.9,62.2,38.6,36,65.3,49,7.1,7.1,16.3,8.4,2.8,0.5,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,349,34,,150000000000000,1155338.246,1902872.403,41.88928666,-87.7049885,23,HUMBOLDT PARK,27,13,"(41.88928666, -87.7049885)"
610086,Mount Vernon Elementary School,ES,10540 S Morgan St ,Chicago,IL,60643,(773) 535-2825,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610086.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,31.0,Weak,26,Average,42.0,Average,44.0,Very Weak,14.0,Very Weak,19.0,Average,47,Average,52,93.3,76.6,94.1%,100.0%,41.2,36.5,18.8,17.1,37.5,52.5,29.3,40.5,74.5,75,0,4.3,14.6,9.8,1.0,0.7,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,290,49,,150000000000000,1171484.32,1834733.756,41.70196704,-87.64768959,73,WASHINGTON HEIGHTS,34,22,"(41.70196704, -87.64768959)"
609806,Myra Bradwell Communications Arts & Sciences Elementary School,ES,7736 S Burnham Ave ,Chicago,IL,60649,(773) 535-6600,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609806.pdf,AUSL Schools,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,31.0,Weak,35,Average,41.0,Average,50.0,Average,52.0,Average,54.0,Average,49,Strong,54,92.1,75.9,96.4%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1.4,10.8,6.3,4.3,1.2,-1.2,Green,Red,NDA,NDA,11.5,NDA,NDA,NDA,NDA,,NDA,NDA,,,775,46,,150000000000000,1196028.811,1854039.898,41.7543734,-87.55717881,43,SOUTH SHORE,7,4,"(41.7543734, -87.55717881)"
609960,Nathan Hale Elementary School,ES,6140 S Melvina ,Chicago,IL,60638,(773) 535-2265,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609960.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 2,No,Average,55.0,Strong,63,Average,51.0,Average,56.0,Strong,75.0,Strong,65.0,Strong,55,Average,52,94.5,9.8,96.2%,96.5%,53.8,34.4,43.3,49,55.2,56.2,35.1,54.6,53.6,55.1,12.5,29.5,19.3,15.6,-0.5,0.4,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,872,44,,150000000000000,1136092.792,1862988.841,41.78020486,-87.77661589,64,CLEARING,23,8,"(41.78020486, -87.77661589)"
610231,National Teachers Elementary Academy,ES,55 W Cermak Rd ,Chicago,IL,60616,(773) 534-9970,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610231.pdf,AUSL Schools,SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Strong,67.0,Strong,70,Strong,65.0,Strong,60.0,Average,59.0,Average,46.0,Strong,56,Strong,61,94.7,9.2,96.3%,100.0%,56.8,36.7,45.6,48.5,62.5,70.4,25.6,42.9,57.8,61.5,10,10,16.5,12.7,0.4,1.1,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,446,40,,150000000000000,1176061.392,1889726.757,41.85277255,-87.62928114,33,NEAR SOUTH SIDE,3,1,"(41.85277255, -87.62928114)"
609792,Newton Bateman Elementary School,ES,4220 N Richmond St ,Chicago,IL,60618,(773) 534-5055,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609792.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,55.0,Weak,36,Average,50.0,Average,47.0,Weak,25.0,Weak,34.0,Average,52,Average,52,96.2,0.2,96.7%,99.1%,68,33.4,35.8,36.6,54.2,49.6,52.6,47.1,65.1,57.6,12.5,34.5,21.7,16.1,-0.8,-0.1,Red,Yellow,27.4,67.7,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,015",31,,150000000000000,1155915.849,1928001.212,41.95823045,-87.70218806,16,IRVING PARK,33,17,"(41.95823045, -87.70218806)"
609793,Nicholson Technology Academy,ES,6006 S Peoria St ,Chicago,IL,60621,(773) 535-3285,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609793.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,48.0,Weak,37,Strong,74.0,Strong,73.0,Average,42.0,Weak,39.0,NDA,NDA,NDA,NDA,93.4,6.0,97.0%,100.0%,NDA,NDA,39.1,18.6,54.1,58.5,64.3,34.5,69.4,56.7,21.2,21.2,22.6,8.9,1.9,-0.2,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,464,45,,150000000000000,1171298.247,1864964.268,41.7849277,-87.64748868,68,ENGLEWOOD,16,7,"(41.7849277, -87.64748868)"
610354,North River Elementary School,ES,4416 N Troy St ,Chicago,IL,60625,(773) 534-0590,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610354.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,67.0,Strong,60,Average,53.0,Average,51.0,Average,47.0,Average,47.0,Average,50,Average,51,95.6,20.1,96.0%,100.0%,46.2,55.8,47.9,39.4,56.3,64.1,27.8,35.1,35.7,54.9,22.2,40.7,19.6,13.7,-0.2,-0.3,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,359,31,,150000000000000,1154546.547,1929268.921,41.96173669,-87.70718808,14,ALBANY PARK,33,17,"(41.96173669, -87.70718808)"
610099,Norwood Park Elementary School,ES,5900 N Nina Ave ,Chicago,IL,60631,(773) 534-1198,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610099.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99.0,Very Strong,86,Strong,69.0,Strong,68.0,Weak,31.0,Weak,32.0,Strong,57,Average,52,95.5,0.3,95.6%,100.0%,75.2,57.8,69.3,65.8,56.3,52.7,90.3,77.7,57.3,61.2,64.1,69.2,50.5,39.0,-1.8,-0.9,Red,Red,94.7,69.4,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,359,30,,150000000000000,1128430.406,1938729.626,41.98818136,-87.80299207,10,NORWOOD PARK,41,16,"(41.98818136, -87.80299207)"
610201,Ole A Thorp Elementary Scholastic Academy,ES,6024 W Warwick Ave ,Chicago,IL,60634,(773) 534-3640,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610201.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,70.0,Strong,61,Average,47.0,Average,40.0,Average,47.0,Average,57.0,Average,50,Average,50,96.4,25.8,95.8%,100.0%,80.6,62.3,62.3,65,56.8,55.9,73.9,66.5,64.8,61.5,46.8,58.5,48.8,38.7,0.8,-0.5,Green,Yellow,33.7,100,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,834,30,,150000000000000,1135416.207,1924349.243,41.94859865,-87.77764028,17,DUNNING,38,16,"(41.94859865, -87.77764028)"
610300,Oliver S Westcott Elementary School,ES,409 W 80th St ,Chicago,IL,60620,(773) 535-3090,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610300.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,30.0,Average,41,Average,48.0,Average,54.0,Average,47.0,Average,47.0,Weak,46,Average,48,92.6,31.5,94.8%,100.0%,NDA,14.7,36.4,27.9,50.4,48.5,27.9,31.3,43.5,51.5,6,20,7.0,6.0,0.3,0.5,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,413,45,,150000000000000,1174868.475,1851842.144,41.74884018,-87.63478949,44,CHATHAM,21,6,"(41.74884018, -87.63478949)"
610367,Oscar DePriest Elementary School,ES,139 S Parkside Ave ,Chicago,IL,60644,(773) 534-6800,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610367.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,35.0,Weak,39,Average,47.0,Average,53.0,Average,51.0,Weak,39.0,Average,47,Strong,54,92.7,20.0,95.6%,94.1%,66.4,62,26.8,18.4,42.9,43.2,35.8,45.9,78.2,76.9,0,9.1,4.8,9.8,0.9,2.3,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,524,36,,150000000000000,1138681.703,1898643.037,41.87799914,-87.7662615,25,AUSTIN,29,15,"(41.87799914, -87.7662615)"
610115,Park Manor Elementary School,ES,7037 S Rhodes Ave ,Chicago,IL,60637,(773) 535-3070,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610115.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,28.0,Average,42,Average,42.0,Average,48.0,Strong,69.0,Strong,67.0,Strong,55,Strong,54,94.9,16.6,96.3%,100.0%,NDA,NDA,17.6,16,43.3,45.3,28.9,26.5,75,66.2,3.6,3.6,6.2,5.7,1.7,1.2,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,352,46,,150000000000000,1181167.289,1858324.511,41.76648584,-87.61150917,69,GREATER GRAND CROSSING,6,3,"(41.76648584, -87.61150917)"
609988,Patrick Henry Elementary School,ES,4250 N Saint Louis Ave ,Chicago,IL,60618,(773) 534-5060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609988.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,45.0,Average,56,Average,46.0,Average,43.0,Strong,68.0,Average,45.0,Average,52,Average,49,95.1,4.3,95.9%,100.0%,56.6,35.5,42.1,38.1,68.2,61.3,30.4,48.2,44.6,75,NDA,NDA,12.5,12.3,0.6,1.0,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,650,31,,150000000000000,1152247.412,1928240.998,41.95896179,-87.71566829,16,IRVING PARK,33,17,"(41.95896179, -87.71566829)"
610003,Paul Cuffe Math-Science Technology Academy Elementary School,ES,8324 S Racine Ave ,Chicago,IL,60620,(773) 535-8250,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610003.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,51.0,Strong,60,Average,45.0,Average,54.0,Strong,66.0,Very Strong,83.0,Average,48,Average,51,93.6,46.9,95.4%,98.5%,72.4,72.1,44.3,44.9,63,68.8,54.2,44.3,54.8,52.4,23.1,40,20.6,15.6,-0.5,-1.1,Red,Red,28.8,21.1,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,512,45,,150000000000000,1169734.759,1849470.5,41.74244489,-87.65366994,71,AUBURN GRESHAM,21,6,"(41.74244489, -87.65366994)"
609791,Perkins Bass Elementary School,ES,1140 W 66th St ,Chicago,IL,60621,(773) 535-3275,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609791.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,28.0,Average,50,Average,47.0,Average,57.0,Average,52.0,Average,42.0,Average,47,Average,49,92.1,28.9,96.4%,100.0%,61.7,42.2,15.5,15.9,45.3,31.5,23.9,18.6,53.6,38.8,7.3,11.9,5.0,6.0,-0.1,0.9,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,369,45,,150000000000000,1169677.933,1861068.943,41.77427377,-87.65354234,68,ENGLEWOOD,17,7,"(41.77427377, -87.65354234)"
610395,Pershing West Middle School,MS,3200 S Calumet Ave ,Chicago,IL,60616,(773) 534-9240,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610395.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,46.0,Average,53,Weak,34.0,Average,55.0,Strong,76.0,Average,58.0,NDA,NDA,NDA,NDA,96.2,3.7,97.6%,100.0%,NDA,NDA,52.7,45,40.6,60,43.7,54.1,48.7,52.9,15.4,28.8,17.5,21.4,-0.9,-0.5,Red,Yellow,40.7,50,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,269,40,,150000000000000,1179082.41,1883818.012,41.83649005,-87.61837372,35,DOUGLAS,2,2,"(41.83649005, -87.61837372)"
610145,Peter A Reinberg Elementary School,ES,3425 N Major Ave ,Chicago,IL,60634,(773) 534-3465,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610145.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,60.0,Average,51,Weak,35.0,Weak,30.0,Strong,60.0,Average,54.0,Average,47,Weak,45,95.8,8.2,95.7%,99.5%,70.9,46.3,50.6,39.6,51.3,66,45,39.1,56.3,49.6,19.8,25.7,24.0,14.7,-0.3,0.5,Yellow,Yellow,25,80.8,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,832,30,,150000000000000,1137794.92,1922326.021,41.94300407,-87.76894541,15,PORTAGE PARK,38,16,"(41.94300407, -87.76894541)"
610147,Philip Rogers Elementary School,ES,7345 N Washtenaw Ave ,Chicago,IL,60645,(773) 534-2125,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610147.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Very Strong,81.0,Strong,76,Strong,68.0,Strong,62.0,Strong,75.0,Strong,64.0,Average,53,Average,51,96.4,3.0,95.1%,100.0%,77.3,50.9,49.8,47.2,60.9,61.9,73,52.7,75.1,53.6,37.3,52.5,34.3,28.3,0.7,0.7,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,735,32,,150000000000000,1157132.164,1948795.474,42.01526618,-87.69714858,2,WEST RIDGE,50,24,"(42.01526618, -87.69714858)"
610013,Pilsen Elementary Community Academy,ES,1420 W 17th St ,Chicago,IL,60608,(773) 534-7675,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610013.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,43.0,Average,40,Average,49.0,Average,55.0,Very Weak,16.0,Weak,37.0,NDA,NDA,NDA,NDA,96.0,9.4,96.7%,100.0%,58.1,36.1,23.7,19.4,46.3,46.7,35.7,33.3,50,51.2,NDA,NDA,18.0,12.8,-1.0,0.3,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,447,39,,150000000000000,1167068.653,1891878.989,41.85887606,-87.6622254,31,LOWER WEST SIDE,25,12,"(41.85887606, -87.6622254)"
610138,Pulaski International Academy Elmentary School,ES,2230 W McLean Ave ,Chicago,IL,60647,(773) 534-4391,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610138.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,68.0,Average,45,Average,54.0,Average,57.0,Weak,26.0,Weak,23.0,Average,47,Average,47,96.1,1.7,96.2%,100.0%,75.2,48.5,38.3,38.5,54.5,58.3,56.7,46,71.1,56.7,33.3,44,24.2,19.4,0.5,1.2,Green,Green,37.3,53.3,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,864,35,,150000000000000,1161026.753,1913565.719,41.91851374,-87.68380061,22,LOGAN SQUARE,32,14,"(41.91851374, -87.68380061)"
609842,Rachel Carson Elementary School,ES,5516 S Maplewood Ave ,Chicago,IL,60629,(773) 535-9222,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609842.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,38.0,Weak,36,Average,45.0,Average,56.0,Weak,26.0,Weak,36.0,Average,50,Average,51,97.6,3.9,97.7%,100.0%,68.5,NDA,44,35,63.2,75.8,40.8,45.5,59.8,59.5,18.1,24.4,19.4,12.2,-0.4,0.2,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,222",43,,150000000000000,1160271.679,1867913.54,41.79325514,-87.68783576,63,GAGE PARK,16,8,"(41.79325514, -87.68783576)"
609903,Richard Edwards Elementary School,ES,4815 S Karlov Ave ,Chicago,IL,60632,(773) 535-4875,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609903.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,48.0,Average,48,Weak,38.0,Average,41.0,Average,49.0,Average,49.0,Average,49,Average,47,95.3,10.3,96.8%,96.1%,73.3,42.8,46.5,26.3,52.2,62.5,32.7,27.6,44.1,50.8,11,28.4,17.6,11.4,-0.7,-0.1,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,503",44,,150000000000000,1149882.354,1872308.474,41.80552325,-87.72581893,57,ARCHER HEIGHTS,14,8,"(41.80552325, -87.72581893)"
610239,Richard J Daley Elementary Academy,ES,5024 S Wolcott Ave ,Chicago,IL,60609,(773) 535-9091,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610239.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,29.0,Average,40,Weak,37.0,Average,46.0,Average,50.0,Average,42.0,Weak,46,Average,47,94.9,44.2,96.0%,98.4%,50.8,26.4,36.5,13.3,52.6,63.9,43.4,25.5,70.4,55.6,16.7,5.6,14.4,5.3,1.0,0.5,Green,Yellow,13.2,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,797,42,,150000000000000,1164498.218,1871257.706,41.80234381,-87.67224309,61,NEW CITY,16,9,"(41.80234381, -87.67224309)"
610102,Richard J Oglesby Elementary School,ES,7646 S Green St ,Chicago,IL,60620,(773) 535-3060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610102.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,44.0,Average,40,Average,49.0,Average,49.0,Average,43.0,Weak,32.0,Weak,46,Weak,46,94.4,25.4,96.9%,100.0%,NDA,NDA,26.9,18.8,46.4,48.2,32.5,30.7,58.1,56.7,14.3,22.9,5.1,7.5,0.7,0.3,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,402,45,,150000000000000,1171926.914,1853950.536,41.75469091,-87.64550666,71,AUBURN GRESHAM,17,6,"(41.75469091, -87.64550666)"
